time,cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,CPI
61.28169409,1338855173,2085016813,23032599,127925,6257848,463954,37367,26171,23263904,3934,1082,5404,30072,75192,170279,0.6421315956
61.58210429,1344948675,2073739413,23571105,103738,4482029,497642,24776,15092,23392094,4216,962,845,34547,76755,176018,0.6485620452
61.882519,1338794320,2060998045,23318501,138338,5253234,504312,33781,19323,23232341,3746,783,2948,51290,78272,213482,0.6495854391
62.18290314,1338703179,2044896775,23806596,174605,3987030,495867,44947,33585,23759718,5117,1324,1237,69210,81012,190608,0.6546556263
62.48332481,1334266786,2035115597,23317951,173019,4885089,552688,47418,23570,23454433,4325,1147,3961,44982,155175,219770,0.6556221121
62.7837456,1339597121,2034648823,23467599,217962,5294711,533353,32221,20991,23674739,4346,1097,6615,76004,238822,612319,0.6583923013
63.0841701,1345078218,2048087305,23697476,176564,3662104,579323,38582,25705,23706243,4522,1336,1321,57394,151393,425538,0.6567484768
63.38459801,1341794319,2027566815,23734449,131663,4628264,574435,41827,22758,23729247,4435,1141,7208,52301,154945,215406,0.6617756362
63.68501118,1340734678,2034867556,23264202,150018,5866139,503886,38575,28726,23266069,3581,1004,8127,56968,84277,218379,0.6588805616
63.98541364,1343272434,2065612760,22918782,101294,6242367,571227,33424,21075,22771058,3922,2032,32075,31143,70854,167666,0.6503021573
64.28582172,1335629024,2021745496,23194322,177435,4960838,570278,37240,27340,23288520,3835,1124,3943,44339,98533,242118,0.6606316308
64.58624113,1335368289,2010350344,23204887,178835,4784395,566650,47868,28575,23296732,3954,1087,5656,63091,172997,454373,0.6642465543
64.886664,1337460284,2020906898,23207926,193996,4612136,621609,42973,29131,22937459,5070,768,7666,27795,80122,455052,0.6618119248
65.18708625,1343805456,2078106338,22642533,147120,4982421,651639,40478,29038,22391115,4394,1055,30655,66654,80100,217074,0.646649034
65.48750495,1333286546,2040154618,22760058,169906,4505255,651038,38222,22877,22951156,5024,1323,4805,50561,67003,198213,0.6535223038
65.78784566,1325243830,2050569451,22440042,217294,3992747,657854,52183,33014,22610530,4179,1139,13536,26082,55895,194232,0.6462808803
66.08826561,1331227280,2024423431,22502953,240573,4500166,779922,44236,39530,22594854,6228,1958,4322,58585,196199,529293,0.6575834184
66.38867627,1340461186,2057659228,22626385,142604,4365854,683048,47416,50163,22336556,7326,1285,28245,49792,62725,147070,0.6514495538
66.68905075,1315722225,2026127895,22243107,217909,3867638,593099,37055,38881,22079238,5316,2685,16384,66500,166563,502928,0.6493776766
66.98943718,1312187483,2090656884,21269856,232349,4692506,640173,57226,40788,21777275,5517,2090,30429,41325,67847,208496,0.6276436335
67.28984862,1338211279,2145528503,21732172,193684,4867430,731308,58328,49196,22020662,5908,1976,14092,36775,71459,490629,0.6237210445
67.59026195,1329296826,2169918037,21109549,189160,4637110,941357,54097,66332,20491356,7027,3109,101208,59259,207083,310041,0.6126023211
67.8906651,1332255170,2326804477,19245946,320993,7116027,1100427,61013,54291,19463948,7031,2715,192973,67897,222828,613000,0.5725685949
68.19108533,1333326703,2355208251,19348005,230114,7226370,1303072,51285,55218,19611318,8380,1536,190481,54689,182257,555042,0.5661183899
68.49150046,1342346806,2404998347,18966458,242458,8623996,1273466,54145,43020,19816864,7161,1518,192424,37417,60195,619580,0.5581487437
68.79192336,1330444396,2424440373,18600105,326132,6511761,1341405,65147,59352,19214926,7566,1392,129000,51650,96748,346784,0.5487635047
69.09234706,1334834327,2414567810,18751869,258272,6426866,1488744,44898,56931,18691960,7558,1317,176803,83929,248516,699729,0.5528253634
69.39277373,1342904098,2376999919,19290356,240106,5584258,1720311,79315,72964,19297685,7674,1807,74526,89625,299603,707337,0.5649575699
69.69318203,1337654261,2204461620,21476495,199026,5223852,874059,43433,18150,22193498,5256,846,21182,69810,266139,655406,0.6067940802
69.99360788,1334677566,2131633045,23108874,126519,4612774,339463,22847,5754,23353400,4004,1011,1455,35051,98146,236767,0.6261291403
70.29402561,1332233953,2116348074,23100022,87867,4770944,374308,28766,17255,23154339,4476,1266,1590,27566,74956,160257,0.629496617
70.59446381,1340848319,2137333062,22708016,125150,6643961,354148,24922,5396,22756449,4701,1155,2340,28846,81254,231035,0.6273464547
70.89487614,1344068655,2136164297,23217442,79305,5518156,340214,29696,17859,22968902,3526,828,1646,23492,66233,146444,0.6291972284
71.19530203,1330607346,2131976694,22968805,120405,4265569,344509,21576,1707,23000994,3548,1290,1901,75020,107624,267093,0.6241190862
71.49570974,1336248743,2096967868,23087967,150957,5211494,352330,36300,7472,23022715,4946,948,1488,21767,75426,204549,0.6372290026
71.796161,1328714980,2090405144,22993013,113083,5278327,347542,35876,27799,22931391,3320,924,1563,17108,62645,143737,0.635625579
72.09656892,1340575884,2112040657,23412243,74976,4270983,352956,24326,7566,23224357,3608,1879,1735,60559,73111,134821,0.6347301505
72.39696776,1341389610,2116938155,23153398,141341,4664043,374627,18328,1367,23158265,3656,765,1846,73395,126822,306156,0.633646102
72.69739152,1334335745,2108387001,23121158,135241,4549066,356236,18162,1342,23087308,3443,1551,1681,49197,104082,265957,0.6328704096
72.99781605,1336937534,2118638060,22990624,182046,5168208,355294,21097,1872,23187649,4040,951,1777,75679,165418,436778,0.6310363055
73.29824239,1343025534,2100544710,23370353,180735,4706756,377065,25904,2891,23169623,4364,1332,3127,76090,136005,370769,0.6393701251
73.59866323,1347968392,2107451595,23176228,170205,5627366,355119,24124,989,23286861,3677,903,1812,102908,143986,387277,0.6396200962
73.89908016,1337971647,2108787429,22644688,87565,7043532,379877,20594,1034,22700963,4268,1239,10022,111038,93094,171714,0.6344744039
74.19949466,1342996277,2096279999,23405873,65318,4267774,424264,30592,20156,23393283,4808,1083,2905,71295,55943,141131,0.6406569149
74.49981471,1347872340,2103757582,23487548,141689,4296469,456366,37530,28737,23413981,3618,3453,2589,52876,54054,132299,0.6406975554
74.80022711,1339998375,2065202194,23240005,222145,4435456,401734,32721,6590,23421634,3439,1209,1710,82155,134103,386253,0.6488460931
75.10065559,1336428136,2058300741,23350485,102792,4749398,422389,20922,1367,23489522,3791,960,3662,106114,100484,173886,0.6492871082
75.40106865,1340236710,2091578220,23071850,129060,5647708,488619,37856,34401,23050864,5009,750,2557,60012,65918,140264,0.6407777138
75.70147379,1340622937,2074000260,23483913,143609,3849453,475841,32609,8984,23448813,4152,891,3209,99151,142079,251520,0.6463947777
76.00190063,1330000950,2084977265,22799434,197602,4845655,459593,34652,20219,23137390,4229,825,2591,80502,88172,214472,0.6378970996
76.30230998,1337535067,2107002229,22754711,158796,5072607,486591,37502,25998,22867257,4701,924,3758,73140,84864,169808,0.6348047708
76.60272426,1347154560,2108358265,23026023,207588,4213050,447135,33195,27235,23159122,4494,876,2843,91181,144162,367273,0.6389590338
76.90314165,1344991993,2118190329,22900298,180947,4331838,597198,33158,23248,22793840,4981,1522,2278,83587,141189,385379,0.6349722093
77.20357835,1338683175,2088285187,22793251,187944,5064849,601728,47500,27304,22778418,6386,1744,4480,91668,82136,217090,0.6410442325
77.50383276,1334675030,2102016306,22537018,227052,5012512,593818,51095,34963,22560742,7007,2118,3541,91798,89653,195840,0.6349498937
77.80424954,1340701675,2095637008,22702224,172115,4741700,552842,40281,29332,22627310,7819,1849,3074,84497,77844,163889,0.6397585411
78.10465291,1336477306,2081992760,22917299,191522,3812510,554494,31285,29135,22764245,7258,3519,2960,139649,246078,398087,0.6419221679
78.40508129,1339768126,2061083160,23070483,176980,4784711,602134,48474,27084,23253925,6803,1549,2642,87574,59725,152637,0.6500310866
78.70550161,1336689703,2090867331,22761958,219397,4463484,600512,39561,26752,22858627,7668,3016,8854,90958,71160,160294,0.6392991479
79.00590728,1335067348,2070525492,22478244,207650,5151337,552443,55330,34389,22737758,4565,1266,4940,72577,74163,136946,0.6447963829
79.30632249,1320515313,2049610121,22425855,236558,5225921,565135,49539,32636,22255156,4898,2133,5913,88489,85103,173467,0.6442763428
79.60673557,1328724507,2094350237,21957338,296467,4621089,644976,39562,35261,21869269,5294,2272,18456,146260,176694,402632,0.6344328105
79.90718264,1339829294,2100988911,22838503,208303,3562516,574194,42391,21096,22527067,4347,1441,4734,95581,137894,353052,0.6377136438
80.20759733,1327543646,2071345600,22563045,201630,4052434,553482,39125,31904,22353295,5234,2092,3316,89358,155784,357842,0.6409088112
80.50798712,1336261862,2114470452,22829919,271377,4819395,442497,48626,23223,22602676,3946,1149,13698,94363,161986,415109,0.6319605274
80.80840743,1323228980,2082651019,22990901,149287,4718839,358995,26698,16276,23073559,3795,1236,1503,59866,78714,110415,0.6353579971
81.10880724,1321963014,2067554763,22913676,204418,4079156,369541,37603,27238,23196769,3361,762,1713,54421,73690,101544,0.6393847639
81.40925045,1333069725,2091239073,22834616,123571,5730030,377598,46943,28213,22782897,3535,1005,1698,50799,55742,70305,0.6374544844
81.70968101,1334205489,2084656394,23049911,118308,5031772,345292,51283,32011,22817050,3259,1714,1633,65673,60431,75306,0.6400121827
82.01013694,1325540934,2077633418,22746821,128774,4674943,346697,43090,19545,22835144,3331,789,1686,91036,56450,94139,0.6380052046
82.31056382,1319007957,2050947864,22991587,121270,4605476,354987,24923,1699,22905000,8679,864,1817,115860,78584,107933,0.643121154
82.61097992,1344318374,2086950103,23124396,126178,5226650,360598,23118,6129,23004847,4083,981,2350,120352,82949,110074,0.6441545354
82.91140471,1328225702,2067556777,22982669,81211,5728643,353423,42319,33160,22961435,4626,1603,1934,66650,70923,94605,0.6424131694
83.21184449,1314177277,2036701168,22637480,142857,5504510,392242,59340,36923,22728814,3506,732,2831,60866,71974,112707,0.6452479616
83.51226108,1341166774,2062461464,23278680,220794,5053156,405916,52739,38979,23285119,3715,1275,1617,62904,64212,100544,0.6502748281
83.81267529,1335555538,2061402819,23451237,222336,4265522,426370,29754,7087,23565522,3466,2299,1620,74350,134859,333363,0.6478867331
84.11310856,1327903735,2046084272,23296331,105903,4039777,421256,41153,23221,23135928,3956,921,2377,93216,58241,79771,0.6489975771
84.41353233,1338127084,2058857830,22967702,302447,4905591,564048,49208,32991,22932787,4758,1302,1546,71163,90471,173165,0.6499366127
84.71395922,1340463122,2065285518,23477667,81329,4439536,420705,44180,25973,23183721,6540,801,2411,93416,117459,105487,0.6490449433
85.01437589,1340357026,2042977402,22638432,267551,7946279,451676,49223,39996,22830748,3566,1792,10582,62044,84082,301856,0.6560802017
85.31478272,1335321484,2052456173,23174151,143106,4449715,394253,45599,11350,23134708,3421,942,1791,76202,69758,130011,0.650596832
85.61520052,1336814735,2050133049,23273939,222716,5119843,430769,35136,24419,23305517,3458,750,2062,72067,148048,334783,0.6520624287
85.91563017,1338481453,2048915251,22668657,184155,5549180,514003,57274,32031,22835853,5484,1732,4085,78987,72892,119388,0.6532634536
86.21604503,1335432432,2038282144,22680892,245821,5769428,683486,35787,20371,22607506,8577,1612,5242,122942,218567,461057,0.6551754554
86.51645965,1337586231,2051314122,22552361,185673,5277010,609481,49622,28412,22675739,6907,1479,2389,79157,85555,180835,0.6520630929
86.81686965,1331397125,2042489648,22625975,206831,4733109,695307,44101,29833,22633419,11596,2026,3554,122728,151449,240404,0.6518501214
87.11729452,1327522675,2062117034,22784282,183682,4681537,491469,38914,30012,22595431,5391,1173,6442,137769,81563,125877,0.6437668925
87.41771315,1340818722,2075360939,23122834,191428,4015500,545919,46873,37863,23047440,5406,1341,2080,74477,77979,158903,0.6460653165
87.71814801,1338084784,2063292409,23025504,191947,4693203,593221,53797,37631,22905118,4923,1380,5688,66018,71374,144392,0.6485192201
88.01856909,1338449725,1973478478,22232800,240216,4750683,895892,40175,23391,22895958,8289,1351,2915,141777,187543,303437,0.6782185567
88.31900606,1344336925,1979630687,22737058,278438,4544098,1267418,37154,25440,22367835,5261,2282,2574,100541,244173,653673,0.679084707
88.61941564,1344346250,2095754264,22677825,129389,6343579,691676,22507,15972,22662179,6376,1867,10091,131188,203807,429864,0.6414617749
88.91981079,1347712804,2134105240,22472345,53510,5914749,722103,14064,15217,22283202,5890,2257,7790,99559,92339,173909,0.6315118761
89.2202036,1340835274,2086367793,22623309,111476,5654772,690632,22881,18747,22659489,6069,1338,13057,135388,196379,450127,0.642664864
89.52060616,1344993025,2129452015,22247232,112483,6254323,756317,23426,19182,22435539,6876,2344,8573,106854,123477,218336,0.6316146199
89.82103014,1348061654,2131454136,22191019,151104,7317247,911007,25477,16038,21965068,7747,1780,20692,131542,207391,525405,0.6324610186
90.12144434,1345434098,2144808871,22623379,143701,5500417,646702,19487,25777,22749757,6257,1633,3257,104785,145427,233857,0.6272978988
90.42187116,1340133411,2173395309,23493525,80579,4694192,215660,8141,7720,23512699,4029,2113,2188,96329,139190,202582,0.6166082192
90.72229548,1336229001,2157752872,23307158,80129,5145487,250502,16216,27009,23369925,4225,1354,1786,93379,128855,195793,0.6192687858
91.0227133,1336792958,2162468654,23445085,88160,4662608,212492,8925,338,23561548,4253,1456,1591,99179,153111,195732,0.6181791147
91.32313587,1341053206,2161456084,23569008,86990,5000416,230898,20104,24867,23538067,4154,1323,1540,81565,104270,147080,0.6204397193
91.62354483,1341046216,2164290042,23438661,134333,5397703,219974,16447,15003,23529019,3545,1077,1555,89090,137164,212793,0.6196240753
91.9238267,1338223991,2160994712,23711000,39316,4451622,194582,8200,12582,23498013,4792,2016,2049,97098,114604,141049,0.6192629642
92.22422378,1325421115,2144526072,23098581,152285,5589964,252899,23640,15390,23309882,3995,684,1413,72669,107215,178995,0.6180484967
92.5246291,1341904347,2171306397,23720265,37512,4848955,182577,8029,12382,23592152,3707,1557,1626,79319,110758,124548,0.6180170375
92.82500713,1337939697,2150286906,23568257,147635,5025665,224518,24478,16846,23616207,4248,648,1336,79468,123385,195590,0.6222145023
93.12544325,1343319136,2153823366,23571363,90994,4678639,216827,15214,13006,23496964,4194,1870,1456,103480,139793,217451,0.6236904833
93.42585221,1340397702,2154874285,23670781,99255,4827770,258551,26812,26107,23461677,4520,795,1359,84269,98828,146388,0.6220305803
93.72627142,1346636831,2164943581,23537193,81490,4845785,239833,6732,314,23413989,4416,1264,1510,94961,111179,176574,0.6220193648
94.02668354,1337555353,2149449302,23555453,94434,5009457,242092,25712,14624,23727757,3629,675,1297,86767,118265,439926,0.6222781583
94.32710241,1343411368,2145030542,23305613,111561,5631195,340653,6777,12617,23319559,6121,1918,1699,124976,295190,529276,0.6262900885
94.62751591,1344447014,2136303024,23611722,73992,4571983,266286,13714,26016,23473619,6614,1609,1996,114881,160486,217601,0.6293334789
94.92783104,1333985404,2136685901,23459130,132618,5181927,251097,9403,393,23626389,4424,996,1584,115406,220092,464074,0.6243245221
95.22823297,1336179306,2135383469,23519367,76643,4897902,306411,24002,31636,23527739,3782,729,1498,89313,125555,191044,0.6257327199
95.52864038,1337462890,2111471044,23247999,151049,5419033,401308,23214,15721,23040307,5871,1555,2267,150550,329087,628547,0.6334270573
95.82904655,1336017182,2140684055,23379539,24839,5409747,268885,16053,13742,23336428,3504,1633,1693,89401,113493,159861,0.6241075972
96.12946568,1337346717,2141873172,23579626,150004,5390789,334653,17422,15221,23535364,4681,726,1834,95207,241456,538670,0.6243818423
96.42987621,1338202352,2136823445,23729779,32565,4841446,251812,15576,14445,23591506,3755,1158,1771,95885,106706,153301,0.6262578011
96.73026271,1331352996,2105713432,23513300,178117,4595063,298679,25873,28003,23808864,4800,732,2656,115560,283456,560972,0.6322574458
97.03067199,1331969015,2130278441,23432627,86063,4947193,266289,10271,16113,23600266,3718,1966,2713,123235,252717,474254,0.6252558301
97.33108427,1330419676,2112426898,23405260,150794,5192459,303638,34239,32430,23422077,3671,702,1485,84364,117035,175660,0.6298062561
97.63149669,1338876736,2135979592,23619575,42700,5273440,290088,19083,15945,23513732,4229,2122,2140,119518,239914,192902,0.6268209402
97.93181802,1340388548,2131776036,23798744,99977,4703005,282279,37172,35237,23450435,6257,725,1317,83015,105596,196916,0.6287661205
98.23222193,1346193881,2148858374,23984794,78342,4505134,254312,10977,14738,23706980,6594,1405,1672,93288,111807,189259,0.6264693371
98.53263495,1339497593,2130238059,23714761,117899,4884437,252343,27402,16481,23849159,5646,783,1513,88427,119032,214762,0.6288018315
98.83305611,1329629018,2125266128,23666883,94822,5302725,270110,22682,35327,23669801,6391,1716,1927,83718,94674,158130,0.6256294214
99.13347347,1337119942,2130093235,23371044,200901,5781954,259628,29238,969,23530065,5934,1040,2306,114411,127489,530412,0.6277283642
99.43388637,1334480580,2133970007,23690314,52120,4928800,256959,25301,27578,23648784,5805,849,1666,83496,85566,126369,0.6253511416
99.73430598,1326459180,2111725724,23610134,58916,4469863,252873,14542,15820,23727114,5956,1698,2144,141075,114063,182024,0.6281398976
100.0347204,1334215260,2120399141,23504517,194430,4942910,305476,33059,33012,23539217,6209,876,2348,90924,106578,189162,0.6292283534
100.3351397,1344061870,2144584339,23888223,35527,5205140,263732,24820,15295,23570929,6327,1498,2408,103712,87264,132562,0.6267237178
100.6355516,1347447662,2143003525,23794548,82352,4943911,205754,11657,1784,23557746,5865,1440,2126,107238,119557,174061,0.6287659569
100.9358065,1340164502,2118271212,23563360,154794,5444786,246425,47601,33298,23767942,5608,1066,1661,79143,96762,498081,0.6326689871
101.2362179,1333539200,2119900193,23659389,40519,4549854,218334,22531,33647,23678066,5601,1604,2284,104897,115064,164136,0.6290575398
